-110.20597,-122.36669,-146.39209,-156.95619,-163.32724,-160.36967,-152.59756,-135.32964,-126.036674,-118.80017,-127.86248,-136.5084,-125.46007,-107.994255,-92.254105,-82.67926,-78.4142,-88.37443,-95.336075,-101.85734,-111.41801,-120.0216,-118.81311,-105.29166,-87.6632,-72.02631,-63.869064,-59.194504,-70.25833,-85.728096,-95.82708,-97.53805,-98.71507,-90.952065,-79.10136,-71.61657,-70.29627,-81.1052,-81.56957,-80.86616,-84.44079,-80.36942,-78.85665,-71.775764,-68.38333,-88.653114,-99.73991,-107.05566,-98.28805,-80.57004,-69.74109,-58.711575,-58.611073,-55.876125,-46.401146,-55.016933,-73.2018,-87.777275,-98.77393,-90.90735,-64.782,-53.42454,-56.82911,-57.9723,-57.741253,-64.94484,-89.52553,-95.368034,-82.27954,-71.4696,-57.466026,-38.41305,-29.25864,-22.465559,-31.390745,-61.026035,-92.3459,-96.154305,-82.31547,-70.91915,-60.266895,-49.66739,-43.00483,-42.289925,-52.38804,-55.382496,-52.83696,-57.35369,-73.55682,-72.92737,-58.119633,-51.444294,-47.903828,-48.70686,-51.562805,-58.455437,-69.02854,-68.10169,-74.43878,-71.4401,-54.9859,-44.5665,-51.77297,-67.41997,-61.830994,-55.901054,-66.51426,-78.44456,-89.56534,-90.97645,-102.521095,-106.58822,-100.85624,-97.46096,-103.3468,-106.211395,-114.53496,-125.32263,-128.08975,-128.87973,-129.51439,-130.1964,-128.53279,-128.72365,-124.05,-115.37585,-110.83615,-116.58806,-127.39371,-133.79584,-134.78908,-133.80202,-130.42067,-125.16822,-119.7552,-118.8273,-117.681915,-109.7568,-109.922066,-111.485016,-111.25738,-101.20081,-88.36909,-71.58636,-69.13241,-82.11261,-90.56519,-86.01364,-82.15463,-82.49797,-92.050316,-94.47978,-91.97937,-89.68476,-87.72463,-91.219246,-83.343735,-78.699844,-76.94666,-77.321175,-80.889206,-99.921364,-112.14882,-108.831535,-100.01913,-88.24086,-78.35018,-77.86655,-80.33006,-85.70556,-98.02496,-113.21069,-108.68738,-99.95833,-99.31935,-99.34319,-95.42115,-91.719765,-90.33205,-89.02449,-93.79546,-99.3441,-111.09602,-103.634476,-94.66671,-89.092804,-80.06959,-78.8443,-78.22432,-70.820656,-70.64244,-65.479294,-61.028248,-67.46093,-82.72635,-78.23676,-70.75543,-70.70821,-70.16474,-69.16118,-69.20797,-59.157146,-56.396225,-47.903637,-45.7802,-57.874687,-72.80267,-72.69575,-72.7511,-73.78365,-74.16205,-70.243866,-56.26752,-44.908325,-49.239243,-56.16461,-60.10718,-63.298992,-58.944496,-52.614086,-48.116615,-59.61891,-77.499054,-86.20941,-88.74642,-96.23348,-97.14861,-102.311035,-121.38002,-132.42557,-137.88962,-142.94998,-159.65009,-167.67007,-167.21753,-157.00615,-156.39136,-152.28482,-153.99211,-159.01648,-161.62547,-159.86752,-158.77077,-156.92787,-159.87054,-165.47804,-189.33148,-223.37614,-235.28912,-213.64697,-130.22578,-97.64796,-120.72465,-167.76,-200.10654,-169.13933,-109.662445,-81.95645,-77.446266,-84.74075,-89.62627,-98.65935,-109.38665,-121.791115,-129.8917,-145.59456,-160.66446,-169.94467,-176.00198,-178.94128,-184.26024,-185.69731,-186.11241,-188.244,-190.71289,-186.21524,-165.24077,-148.94066,-148.54913,-146.5852,-147.19693,-140.50728,-127.21798,-121.85931,-124.24435,-118.95974,-112.75686,-111.78261,-104.89194,-100.46447,-99.218285,-90.076584,-85.987564,-97.94935,-108.64104,-107.63499,-109.6495,-108.42011,-113.38861,-118.04697,-117.84458,-114.21309,-112.36991,-105.037025,-95.52957,-86.28443,-79.205765,-85.100334,-85.03122,-85.98706,-95.84689,-100.00768,-102.89828,-107.48353,-104.60393,-104.19832,-107.94156,-106.480896,-99.19094,-94.48955,-93.8727,-90.406105,-86.52959,-87.468834,-86.883446,-87.55044,-98.00645,-106.273125,-98.01648,-87.955696,-73.87429,-65.04281,-59.829033,-63.912807,-72.950386,-75.71496,-66.63057,-64.00901,-74.91496,-92.504036,-95.00009,-94.00361,-90.96035,-84.070274,-76.20796,-74.86408,-63.321922,-50.54655,-46.766464,-55.248672,-51.162884,-47.06904,-46.926178,-45.757317,-44.750046,-53.49235,-53.690548,-55.84521,-54.40558,-48.090782,-46.017097,-48.70132,-48.32991,-50.081482,-66.69297,-86.40987,-81.25235,-70.55934,-78.876816,-86.08469,-85.02552,-73.01235,-69.65272,-84.369316,-91.95103,-98.76661,-100.76512,-100.884094,-103.300575,-91.72391,-83.72156,-79.56412,-80.18046,-83.77886,-80.40935,-86.00109,-100.83878,-104.2101,-92.502785,-75.328896,-61.676487,-41.737698,-35.1606,-48.088127,-66.10994,-81.75291,-96.8082,-89.29351,-81.499565,-81.537186,-72.89768,-58.730427,-54.723026,-75.016396,-102.29201,-128.43347,-138.2467,-141.87929,-145.50334,-148.79999,-157.95364,-148.3683,-133.73184,-124.58207,-129.243,-137.23918,-139.53441,-141.79207,-146.74638,-141.32784,-134.06665,-137.089,-143.53035,-146.35168,-147.9057,-145.77092,-139.40706,-125.95209,-120.69154,-127.07057,-143.75851,-157.46017,-154.65913,-146.16786,-131.12682,-117.86328,-114.81499,-107.29285,-111.22616,-120.89877,-122.38996,-131.38364,-131.38686,-126.22476,-125.744896,-130.2221,-125.874405,-117.345345,-114.90586,-124.634926,-139.7504,-131.63387,-114.270164,-99.5606,-97.35331,-113.987785,-132.86224,-154.43886,-176.93343,-199.41313,-159.52899,-68.94782,-44.793278,-79.317924,-146.3279,-189.3981,-182.22887,-146.29993,-128.39726,-126.329216,-133.33067,-124.42409,-129.68274,-135.46661,-140.00507,-144.68845,-152.5247,-162.77782,-174.69061,-199.45547,-223.51268,-234.12312,-234.9686,-245.36565,-250.54404,-250.69002,-248.6832,-246.52908,-252.84077,-256.2539,-258.22415,-268.03555,-270.7586,-262.46622,-247.81557,-254.04195,-273.34854,-281.93332,-292.02,-292.31702,-291.52246,-291.73898,-295.10507,-275.07645,-269.0519,-289.5194,-296.384,-300.9005,-301.53888,-297.42526,-298.27792,-308.7679,-319.389,-321.70728,-323.8608,-322.87064,-323.66324,-323.89905,-327.28998,-326.71066,-322.9847,-328.00708,-329.2799,-333.4209,-335.27112,-336.53238,-341.55588,-343.44833,-339.30746,-338.71286,-342.40045,-342.3348,-344.9272,-340.20248,-341.04657,-349.3198,-354.17548,-358.44714,-357.3215,-356.8856,-357.4957,-356.20682,-356.39047,-353.81708,-358.89612,-361.9081,-361.16498,-361.7258,-362.95828,-359.11667,-358.11896,-364.3494,-370.5759,-373.6746,-375.28064,-381.9063,-381.99234,-380.08102,-382.58212,-378.97134,-379.74097,-380.8701,-382.3954,-382.8946,-378.8832,-373.17267,-371.6009,-371.26144,-374.9362,-376.9292,-382.05426,-388.60248,-392.14905,-391.9524,-391.5363,-391.31393,-387.982,-390.7187,-393.21213,-394.94067,-395.29633,-396.2917,-397.40747,-394.2967,-389.88535,-394.43222,-399.3388,-397.28445,-396.63477,-390.96573,-386.51672,-376.70587,-370.83487,-371.20822,-374.91202,-377.9907,-377.8673,-383.67395,-387.62238,-390.51385,-387.70184,-382.2721,-384.3083,-382.3086,-382.43506,-384.2342,-387.8753,-392.5363,-390.40512,-394.3454,-403.1228,-403.84213,-398.5364,-398.09064,-396.94217,-393.74478,-396.32144,-399.137,-395.79196,-396.22092,-398.42953,-403.74078,-411.26468,-414.0077,-414.9241,-416.36743,-418.768,-421.0031,-418.68454,-415.70645,-408.4082,-406.96265,-407.7509,-402.76688,-396.9429,-394.80743,-399.81348,-407.5054,-410.94995,-411.1519,-412.23975,-415.4185,-419.39355,-420.91498,-425.34512,-427.95886,-426.63666,-429.25015,-435.5252,-436.7378,-434.90546,-435.4587,-434.94748,-434.32355,-434.8363,-437.62045,-440.20822,-440.0494,-438.38416,-439.905,-440.41312,-438.1178,-439.97263,-442.3727,-444.48953,-445.24707,-443.76123,-445.80673,-447.87714,-450.59085,-450.44928,-449.28043,-450.02637,-453.12354,-449.84055,-446.37762,-449.4043,-452.41605,-450.34293,-451.55573,-449.77798,-450.0871,-447.60757,-445.91998,-446.5968,-448.56265,-450.968,-453.00034,-454.6485,-457.1996,-454.38776,-453.04883,-453.0885,-453.84143,-453.56894,-453.1562,-456.49835,-458.97946,-459.3925,-455.15933,-455.16202,-456.05048,-454.91107,-456.2563,-456.10333,-453.0772,-452.3835,-452.78415,-456.16266,-460.10638,-458.3414,-459.97623,-461.1131,-461.5788,-461.44724,-462.8981,-461.35852,-460.88022,-459.69522,-461.48422,-462.09933,-459.76868,-458.49002,-461.00928,-463.55878,-465.51984,-463.58325,-460.99234,-460.23077,-460.3113,-460.17502,-460.01025,-460.70987,-460.6473,-459.71548,-460.2558,-462.44766,-463.02734,-460.6847,-461.6373,-463.34283,-463.65057,-463.06223,-463.2195,-463.61548,-463.67532,-462.33722,-462.03632,-461.8237,-458.85126,-457.86722,-455.538,-457.48398,-459.36218,-455.81876,-455.3415,-457.2735,-461.85556,-462.79706,-463.49054,-462.9303,-464.18494,-465.4642,-464.94238,-463.07083,-463.5108,-463.34326,-464.6279,-464.03912,-465.55954,-465.46802,-465.10464,-464.82715,-464.77164,-464.57968,-463.70956,-463.76022,-463.43698,-462.0415,-462.95676,-461.04416,-460.80267,-462.94174,-461.4146,-463.05554,-467.0591,-467.3206,-465.7108,-389.89984,-223.34662,-125.37603,-68.644424,-58.858494,-96.03957,-169.75076,-229.38358,-252.94289,-255.0905,-247.47209,-239.37689,-225.87314,-205.0496,-198.41678,-204.36073,-201.69414,-190.24438,-166.75778,-98.86834,-56.45574,-44.56782,-51.11658,-61.492115,-66.06782,-80.828896,-87.03316,-87.50392,-80.50057,-74.63213,-71.235146,-76.72432,-86.16471,-92.97928,-87.66995,-75.41161,-53.39077,-43.167274,-37.78697,-26.782618,-16.822157,-8.556647,-10.942371,-17.317114,-20.942638,-14.091157,-12.470849,-20.523365,-26.979918,-31.160027,-33.650257,-31.3371,-33.980873,-42.63778,-45.75929,-50.80691,-58.67986,-67.742424,-64.07484,-58.30477,-54.17508,-45.844944,-49.487045,-53.918552,-52.42073,-61.469322,-81.37716,-78.74725,-62.74019,-54.625076,-60.608437,-74.1836,-73.33867,-65.907196,-66.415504,-76.56987,-81.187996,-75.40486,-68.63416,-62.5049,-58.406727,-57.152798,-47.574608,-40.18886,-51.650505,-71.361664,-76.78003,-75.954994,-79.86064,-86.702805,-90.515816,-93.5522,-98.33415,-94.90189,-87.27092,-80.70116,-76.99116,-76.80374,-83.525475,-89.988846,-100.62269,-110.73437,-107.92306,-102.03084,-96.0313,-92.00279,-90.60956,-96.915726,-105.41674,-107.823746,-111.51301,-111.42826,-104.634735,-90.53587,-89.71162,-101.84855,-115.99649,-114.92683,-111.344284,-108.56724,-112.974754,-113.616615,-106.70277,-108.25792,-112.878815,-121.23163,-114.54607,-105.72807,-98.89079,-100.986046,-110.00811,-113.29252,-114.54849,-119.83832,-119.30592,-113.80362,-106.14464,-111.23732,-107.28641,-105.31139,-107.01088,-110.380775,-102.64962,-97.27144,-100.05153,-102.12725,-101.964424,-108.16917,-117.53856,-119.674904,-114.83813,-110.32538,-113.61041,-112.0117,-100.95833,-89.41598,-86.69326,-99.69843,-117.72758,-114.556564,-112.46666,-109.72204,-110.145775,-106.6861,-100.71904,-89.857346,-91.91497,-104.02195,-112.376976,-113.375984,-108.75224,-101.438446,-107.97797,-104.53041,-85.85358,-73.04492,-75.57413,-76.67902,-72.38701,-77.93133,-74.93307,-69.90471,-83.76954,-99.95249,-99.90253,-94.88544,-101.74616,-99.73236,-78.76009,-65.74553,-67.0691,-75.83654,-99.593834,-122.11545,-131.6528,-131.24669,-106.79726,-75.05548,-67.181465,-77.08243,-83.775566,-91.72331,-113.374344,-121.08851,-121.111206,-123.6164,-122.50764,-114.87444,-110.829834,-115.77546,-115.329605,-117.172905,-120.38903,-131.60455,-148.88548,-152.64653,-154.82568,-159.26952,-161.1684,-183.89815,-203.47379,-201.92374,-194.70714,-181.89847,-164.94046,-157.74033,-155.29506,-148.71039,-144.42897,-136.04233,-141.32149,-139.21204,-133.25317,-125.20587,-115.65464,-108.66922,-112.37797,-141.11032,-189.90883,-219.92667,-223.53879,-120.60271,-57.15967,-69.541115,-128.50159,-172.02441,-173.05128,-146.61353,-127.54163,-117.043884,-115.62754,-100.730034,-93.96863,-88.4499,-88.89827,-100.08463,-106.63671,-120.730515,-145.12396,-156.53354,-168.01009,-180.63782,-182.99786,-168.27228,-171.586,-188.22066,-186.69539,-182.28659,-184.689,-186.36377,-188.41296,-191.2231,-200.98679,-207.2116,-180.60312,-143.78647,-127.15222,-122.24378,-115.92461,-115.905495,-121.34837,-117.80253,-112.16652,-114.171394,-117.60046,-111.02503,-114.010284,-124.69561,-126.05661,-132.61774,-137.85492,-137.37996,-138.08125,-132.0029,-130.51219,-133.7162,-138.85565,-136.77783,-117.03085,-91.23843,-80.96413,-93.56014,-100.66095,-92.027306,-81.39072,-82.680954,-92.85681,-105.02661,-100.96899,-92.75246,-103.34338,-115.364334,-109.01955,-91.44601,-70.25428,-74.26078,-90.13373,-98.49975,-83.24818,-72.853226,-83.216866,-97.48137,-91.26651,-90.1184,-93.14703,-98.51383,-102.12011,-94.5479,-90.32169,-76.560814,-56.735374,-55.58548,-63.232437,-70.27,-72.74213,-67.11968,-65.69452,-79.9631,-79.197,-64.54018,-57.324623,-61.69821,-75.984955,-79.14041,-71.05783,-68.15571,-75.43679,-82.83835,-91.18612,-76.41112,-62.15807,-70.449844,-76.15346,-71.52293,-74.27957,-92.07239,-110.13895,-97.42322,-72.5765,-58.280983,-51.951378,-43.58046,-43.83173,-45.315914,-34.49702,-17.601774,-4.71677,-12.899619,-31.83188,-41.724396,-50.185223,-56.419754,-63.095306,-62.836597,-41.596523,-31.16179,-35.77034,-51.501114,-58.234974,-58.193897,-68.10038,-75.188416,-75.850624,-68.542656,-68.22276,-77.1657,-77.45063,-76.77559,-75.29191,-73.68946,-67.36416,-59.3581,-54.43217,-65.66508,-73.6708,-75.21628,-71.55709,-60.527767,-58.14065,-51.46434,-57.55406,-68.01724,-63.70509,-74.85577,-86.39405,-77.30519,-44.825207,-27.34093,-47.3691,-63.75622,-39.426,-20.818394,-24.860851,-39.910625,-43.1569,-32.66298,-22.41966,-41.143345,-35.07624,-15.148395,-25.20784,-49.246067,-56.247555,-66.03455,-68.94021,-69.185326,-61.02382,-55.128197,-64.351845,-66.741554,-60.615536,-67.68612,-83.24635,-84.05241,-75.82796,-69.398544,-61.815357,-79.813934,-79.42636,-54.813244,-43.68216,-50.772133,-67.16874,-71.46069,-72.99103,-72.55996,-74.65909,-72.97784,-59.652973,-44.398754,-46.17142,-63.709934,-68.3532,-74.48579,-78.656456,-81.763916,-86.65817,-79.72727,-80.18327,-83.286545,-83.15409,-81.752365,-82.66298,-76.83031,-72.740456,-64.023575,-62.471073,-64.131325,-68.16137,-65.569176,-61.921406,-50.68152,-39.04149,-48.835613,-68.51538,-60.618187,-42.675903,-34.945534,-28.88305,-30.820349,-50.78547,-65.01541,-73.099884,-88.50275,-77.1728,-55.945778,-43.49796,-37.784252,-38.543804,-43.44874,-51.413124,-58.778778,-70.62112,-79.62373,-75.344894,-65.73809,-65.73717,-70.82069,-70.49307,-76.638145,-59.957832,-51.84919,-48.036503,-51.13183,-57.518017,-43.64582,-53.313786,-55.74858,-46.956173,-63.591305,-79.53584,-77.55061,-61.475983,-38.300777,-37.75941,-52.355293,-33.288403,-22.715218,-10.860584,-2.6027968
